h_FT,h_FT,h_FT,96
h_FT,h_FT,h_homeFT,136
h_FT,h_FT,h_homePT,12
h_FT,h_FT,h_eNE,1783
h_FT,h_FT,h_PT,145
h_FT,h_homeFT,h_FT,136
h_FT,h_homeFT,h_homeFT,21
h_FT,h_homeFT,h_homePT,10
h_FT,h_homeFT,h_eNE,256
h_FT,h_homeFT,h_PT,31
h_FT,h_homePT,h_FT,12
h_FT,h_homePT,h_homeFT,10
h_FT,h_homePT,h_homePT,1
h_FT,h_homePT,h_eNE,100
h_FT,h_homePT,h_PT,8
h_FT,h_eNE,h_FT,1783
h_FT,h_eNE,h_homeFT,256
h_FT,h_eNE,h_homePT,100
h_FT,h_eNE,h_eNE,1324
h_FT,h_eNE,h_PT,652
h_FT,h_PT,h_FT,145
h_FT,h_PT,h_homeFT,31
h_FT,h_PT,h_homePT,8
h_FT,h_PT,h_eNE,652
h_FT,h_PT,h_PT,47
h_homeFT,h_FT,h_FT,136
h_homeFT,h_FT,h_homeFT,21
h_homeFT,h_FT,h_homePT,10
h_homeFT,h_FT,h_eNE,256
h_homeFT,h_FT,h_PT,31
h_homeFT,h_homeFT,h_FT,21
h_homeFT,h_homeFT,h_homeFT,2
h_homeFT,h_homeFT,h_homePT,0
h_homeFT,h_homeFT,h_eNE,60
h_homeFT,h_homeFT,h_PT,2
h_homeFT,h_homePT,h_FT,10
h_homeFT,h_homePT,h_homeFT,0
h_homeFT,h_homePT,h_homePT,0
h_homeFT,h_homePT,h_eNE,18
h_homeFT,h_homePT,h_PT,0
h_homeFT,h_eNE,h_FT,256
h_homeFT,h_eNE,h_homeFT,60
h_homeFT,h_eNE,h_homePT,18
h_homeFT,h_eNE,h_eNE,117
h_homeFT,h_eNE,h_PT,24
h_homeFT,h_PT,h_FT,31
h_homeFT,h_PT,h_homeFT,2
h_homeFT,h_PT,h_homePT,0
h_homeFT,h_PT,h_eNE,24
h_homeFT,h_PT,h_PT,4
h_homePT,h_FT,h_FT,12
h_homePT,h_FT,h_homeFT,10
h_homePT,h_FT,h_homePT,1
h_homePT,h_FT,h_eNE,100
h_homePT,h_FT,h_PT,8
h_homePT,h_homeFT,h_FT,10
h_homePT,h_homeFT,h_homeFT,0
h_homePT,h_homeFT,h_homePT,0
h_homePT,h_homeFT,h_eNE,18
h_homePT,h_homeFT,h_PT,0
h_homePT,h_homePT,h_FT,1
h_homePT,h_homePT,h_homeFT,0
h_homePT,h_homePT,h_homePT,0
h_homePT,h_homePT,h_eNE,2
h_homePT,h_homePT,h_PT,0
h_homePT,h_eNE,h_FT,100
h_homePT,h_eNE,h_homeFT,18
h_homePT,h_eNE,h_homePT,2
h_homePT,h_eNE,h_eNE,31
h_homePT,h_eNE,h_PT,8
h_homePT,h_PT,h_FT,8
h_homePT,h_PT,h_homeFT,0
h_homePT,h_PT,h_homePT,0
h_homePT,h_PT,h_eNE,8
h_homePT,h_PT,h_PT,0
h_eNE,h_FT,h_FT,1783
h_eNE,h_FT,h_homeFT,256
h_eNE,h_FT,h_homePT,100
h_eNE,h_FT,h_eNE,1324
h_eNE,h_FT,h_PT,652
h_eNE,h_homeFT,h_FT,256
h_eNE,h_homeFT,h_homeFT,60
h_eNE,h_homeFT,h_homePT,18
h_eNE,h_homeFT,h_eNE,117
h_eNE,h_homeFT,h_PT,24
h_eNE,h_homePT,h_FT,100
h_eNE,h_homePT,h_homeFT,18
h_eNE,h_homePT,h_homePT,2
h_eNE,h_homePT,h_eNE,31
h_eNE,h_homePT,h_PT,8
h_eNE,h_eNE,h_FT,1324
h_eNE,h_eNE,h_homeFT,117
h_eNE,h_eNE,h_homePT,31
h_eNE,h_eNE,h_eNE,313
h_eNE,h_eNE,h_PT,173
h_eNE,h_PT,h_FT,652
h_eNE,h_PT,h_homeFT,24
h_eNE,h_PT,h_homePT,8
h_eNE,h_PT,h_eNE,173
h_eNE,h_PT,h_PT,56
h_PT,h_FT,h_FT,145
h_PT,h_FT,h_homeFT,31
h_PT,h_FT,h_homePT,8
h_PT,h_FT,h_eNE,652
h_PT,h_FT,h_PT,47
h_PT,h_homeFT,h_FT,31
h_PT,h_homeFT,h_homeFT,2
h_PT,h_homeFT,h_homePT,0
h_PT,h_homeFT,h_eNE,24
h_PT,h_homeFT,h_PT,4
h_PT,h_homePT,h_FT,8
h_PT,h_homePT,h_homeFT,0
h_PT,h_homePT,h_homePT,0
h_PT,h_homePT,h_eNE,8
h_PT,h_homePT,h_PT,0
h_PT,h_eNE,h_FT,652
h_PT,h_eNE,h_homeFT,24
h_PT,h_eNE,h_homePT,8
h_PT,h_eNE,h_eNE,173
h_PT,h_eNE,h_PT,56
h_PT,h_PT,h_FT,47
h_PT,h_PT,h_homeFT,4
h_PT,h_PT,h_homePT,0
h_PT,h_PT,h_eNE,56
h_PT,h_PT,h_PT,0
